Zone-1,Zone-2,Zone-3,Zone -4,Zone-5,Zone-6,Zone-7
1.51345,2.29671,1.492739,1.620973,1.733057,1.662866,0.928867
2.14684,2.44025,1.647062,1.844949,1.917306,2.010868,1.319302
2.13984,2.77098,1.628397,1.816644,1.865239,1.512469,1.259029
0.900912,1.5952,0.991005,1.160754,1.182557,0.908548,0.695901
0.691078,1.21029,0.667771,0.814797,0.791135,0.858899,0.573124
0.571578,1.0319,0.545624,0.681626,0.614974,0.833288,0.503387
0.532184,0.92085,0.47751,0.606102,0.515727,0.85573,0.403725
1.01665,1.31092,0.508734,0.633458,0.524769,0.773253,0.474736
0.519936,0.851196,0.474905,0.593462,0.455183,0.88601,0.448603
0.48683,0.782423,0.435161,0.554792,0.386242,0.866307,0.461237
0.57274,0.949255,0.477998,0.693054,0.520798,1.301801,0.632241
0.769296,1.18334,0.748125,0.888788,0.718059,1.163366,0.79181
1.35265,1.79137,0.811716,0.915135,0.734838,1.27834,0.786096
1.00006,1.66766,0.809272,0.900822,0.749563,1.329755,0.829264
1.33265,1.43727,0.835499,1.051762,0.86349,1.197738,0.966479
1.55249,1.38001,0.880065,1.009782,0.926237,1.157504,0.857181
3.11277,2.99532,0.978943,1.277182,1.220955,1.607728,0.744585
1.54044,1.75659,0.825492,1.075421,1.071068,1.32321,0.706006
1.55902,1.47258,0.775984,1.101827,1.162904,1.296792,0.68092
2.0584,2.24632,0.794518,1.184755,1.336949,1.439665,0.686874
1.8245,2.34599,0.96308,1.293676,1.609595,1.542423,0.739973
2.12294,2.37545,0.990936,1.592335,2.021954,2.240809,0.861711
2.31786,2.22027,0.858424,1.537556,1.943819,1.753817,0.81429
3.09305,4.15618,1.196694,1.888858,2.137634,1.976515,0.759706
2.39296,3.77226,1.498745,1.735161,1.840811,1.493656,0.778359
2.00037,2.25709,1.582887,1.89696,1.957743,1.950133,1.081826
1.18229,2.25576,0.916396,1.490476,1.528057,1.427759,0.917044
0.868505,1.52128,0.662052,1.182838,1.190086,1.199822,0.79021
0.75619,1.22897,0.544984,0.927523,0.883093,1.098333,0.836482
0.927943,0.980981,0.53683,0.71741,0.634805,0.941528,0.8731
0.451097,0.872444,0.468782,0.640337,0.537932,0.949047,0.407497
0.368361,0.807433,0.431278,0.599991,0.473593,0.889531,0.310656
0.301797,0.754622,0.40356,0.565949,0.417616,0.892404,0.248856
0.330598,1.14821,0.419218,0.578207,0.418866,0.920642,0.337082
0.487249,0.905753,0.460617,0.726273,0.513068,1.747313,0.471746
0.622588,1.12109,0.708952,0.892863,0.735917,1.464705,0.580037
0.998824,1.11261,0.731469,0.878467,0.744187,1.521244,0.640029
1.63999,1.59852,0.56941,0.837228,0.753864,1.321545,0.678501
1.32008,1.22149,0.608638,0.885623,0.825129,1.201502,0.692123
1.38156,1.25091,0.703458,0.888735,0.910768,1.166746,0.745157
1.46171,1.29857,0.586969,0.923705,0.957564,1.277032,0.699094
1.5407,1.8317,0.490915,0.942463,1.008601,1.16681,0.664818
1.66193,1.42171,0.486203,0.966302,1.088482,0.851634,0.645879
1.70586,1.50596,0.486633,0.971306,1.207409,0.789593,0.649374
2.14872,1.75395,0.592351,1.073762,1.402211,1.208533,0.706162
2.06781,2.25393,0.887105,1.378989,1.782018,2.142193,0.928517
1.92267,2.46241,0.912601,1.351077,1.724703,1.743234,0.782938
1.72127,1.89884,0.931282,1.386676,1.677196,1.650895,0.861063
1.8951,1.92475,1.102201,1.529244,1.712881,1.659709,0.846685
1.44174,2.31812,1.116093,1.614477,1.80556,1.819594,1.045472
1.21993,1.74422,0.875009,1.353042,1.511472,1.538293,0.941094
0.889785,1.35445,0.647298,1.068713,1.177585,1.096617,0.723748
0.712522,1.01787,0.419646,0.767829,0.813387,1.057464,0.767471
0.624269,0.873717,0.483863,0.646546,0.642995,0.963871,0.61892
0.555023,0.790547,0.452079,0.583289,0.536045,0.957139,0.430901
0.514301,0.743862,0.42168,0.550903,0.477332,0.912191,0.414192
0.498843,0.707804,0.396929,0.525042,0.436869,1.064949,0.425283
0.92199,0.723782,0.413617,0.545441,0.439131,1.132454,0.534234
0.639534,1.34671,0.459868,0.670349,0.514155,1.814139,0.682683
0.824149,1.1101,0.716316,0.842301,0.75662,1.963273,0.793412
0.992063,1.128,0.708195,0.795149,0.681374,1.637039,0.800253
1.16626,1.16098,0.735332,0.807629,0.576658,1.779286,0.843254
1.33712,1.31222,0.829946,0.898052,0.812716,2.389957,1.070988
1.43399,1.65097,0.848192,0.914173,0.755547,2.306059,0.987265
1.9069,1.24821,0.837724,0.907846,0.747955,1.895653,0.944168
1.57393,1.28557,0.857123,0.953223,0.736027,1.971502,0.953934
1.64065,1.35093,0.873326,1.005552,0.762485,2.00412,0.891259
1.68273,1.43812,0.797878,1.057911,0.829687,2.118671,0.887732
1.85343,2.22616,0.955652,1.196152,1.044455,2.165299,1.054114
2.53654,2.32594,0.997049,1.415095,1.354442,3.201177,1.386325
1.88376,2.15323,0.913937,1.380891,1.243453,2.513786,0.94546
1.65464,1.96322,0.915423,1.438423,1.229155,2.118901,1.127373
1.48563,2.00979,1.449707,1.594675,1.339778,2.114264,0.999287
1.43211,2.03854,1.477226,1.672727,1.46625,2.173097,1.226384
1.18299,1.72972,1.218482,1.409586,1.233355,1.957083,1.051419
1.27637,2.03412,0.944848,1.138548,0.92474,1.647433,0.715223
0.696098,1.04162,0.650918,0.820734,0.58742,1.367411,0.4784
0.603177,0.89302,0.528765,0.694756,0.461539,1.277275,0.507082
0.535247,0.805938,0.460959,0.628248,0.386588,1.103415,0.419954
0.507186,0.752447,0.42367,0.597253,0.345376,1.015939,0.381579
0.487276,0.703959,0.392182,0.570982,0.320025,0.95795,0.383585
0.53722,0.691832,0.407606,0.588809,0.390797,0.987638,0.369502
0.665362,0.85306,0.458065,0.731946,0.575932,1.777377,0.739324
0.827955,1.08037,0.692857,0.880052,0.801048,1.461243,0.781255
0.965904,1.03207,0.743169,0.862958,0.797555,1.523805,0.742697
1.12475,0.999171,0.747965,0.818908,0.689355,1.661643,0.829886
1.63061,1.5978,0.723097,0.909967,0.638987,2.506545,0.939389
2.17846,1.5604,1.117516,1.237286,1.052212,2.535554,1.115392
1.53219,1.76976,0.879604,1.029463,0.753527,1.883864,0.863805
1.37606,1.32289,0.796106,0.93592,0.684778,1.643531,0.664818
1.3996,1.36104,0.822445,0.984872,0.739286,1.428293,0.645879
3.01497,2.39081,1.403511,1.539872,1.315586,1.863778,1.107816
1.60272,1.63787,1.071827,1.139655,0.928377,1.326479,0.706162
1.99068,2.61494,1.241512,1.458647,1.192416,1.589075,0.828514
1.87135,1.90124,1.286649,1.399095,1.244562,1.385382,0.782938
1.64517,1.80946,1.298198,1.440366,1.286202,1.251528,0.763213
1.49506,1.85466,1.410279,1.568992,1.403309,1.217264,1.011641
1.84519,1.88443,1.420041,1.645666,1.524797,1.253747,0.946351
1.18554,2.03692,1.169918,1.375052,1.267761,0.978713,1.055054
0.880527,1.33266,0.893529,1.075807,0.934983,0.675078,0.776077
0.71634,1.01647,0.612922,0.772365,0.606786,0.771178,0.824936
0.63244,0.879006,0.494865,0.64537,0.455068,0.859439,0.874123
0.561539,0.799689,0.428226,0.575117,0.371763,0.566762,0.803703
0.536609,0.757753,0.392112,0.538981,0.391959,0.684169,0.277428
0.52269,0.726804,0.369338,0.510468,0.355391,0.542367,0.372877
0.577896,0.747946,0.387714,0.524818,0.362443,0.498092,0.393299
2.67263,3.10809,0.605233,0.877836,0.864108,1.152735,0.719671
0.89478,1.14829,0.673239,0.827962,0.861943,0.998254,0.69752
1.0334,1.50628,0.725704,0.853443,0.758065,0.761991,0.765472
1.63052,1.01143,0.739465,0.843664,0.572168,0.958535,0.762526
1.51626,1.62538,0.717675,0.901841,0.708521,0.877318,0.975137
1.51843,1.16072,0.748465,0.885936,0.726446,0.910781,0.887894
1.56782,1.18489,0.745704,0.902342,0.759159,1.010131,0.877449
2.01829,1.7056,0.774109,0.969232,0.873845,1.055968,0.786547
1.64631,1.30472,0.548036,1.000739,0.915623,1.034243,0.795609
1.74774,1.34698,0.486633,1.0821,0.964029,1.030975,0.749103
1.91632,2.07838,0.874361,1.300688,1.139277,1.139724,0.905718
2.58706,1.9484,1.220309,1.595213,1.427702,1.326992,0.928356
1.94906,1.78083,1.256195,1.474328,1.404856,1.221615,1.060401
1.62775,1.73921,1.271851,1.485167,1.329609,0.99141,0.888862
1.46307,1.85362,1.394866,1.625256,1.421864,1.065196,1.046561
1.44451,1.92408,1.421083,1.677104,1.540529,1.118584,1.052234
1.18624,1.67298,1.166307,1.402939,1.271981,0.847928,1.003351
0.878568,1.36299,0.890239,1.100546,0.930285,0.50717,0.924209
0.713257,1.446,0.610848,0.798089,0.600074,0.487248,0.717323
0.620518,0.940418,0.496806,0.667875,0.453269,0.426298,0.572864
0.554336,0.844008,0.429528,0.594928,0.37087,0.393578,0.645945
0.899634,0.800083,0.392257,0.553798,0.328229,0.443633,0.47429
0.492626,0.755924,0.367216,0.519145,0.317717,0.509911,0.472543
0.53231,0.762605,0.380771,0.41916,0.347929,0.633763,0.51486
0.658452,1.5275,0.456587,0.467412,0.510188,1.013839,0.881708
0.817549,1.147,0.651981,0.604644,0.686621,0.90328,0.893836
1.33487,1.13833,0.697117,0.562046,0.619167,0.74748,0.831822
1.03305,1.19761,0.697686,0.628795,0.564195,0.793756,0.99664
1.15371,1.39423,0.670539,0.776655,0.630259,0.8047,1.211131
1.2352,1.32522,0.753779,0.865609,0.734645,0.81712,1.120722
1.24583,1.94001,0.774035,0.900765,0.796102,0.806455,1.148473
4.81556,4.33542,1.175575,1.42991,1.475496,1.537061,1.036299
1.46673,2.804,0.685134,0.98404,0.932068,0.930778,1.095397
3.41338,2.92157,1.400255,1.813392,1.816354,1.743239,1.529722
1.73862,2.47458,0.839574,1.295688,1.371797,1.161842,1.06416
1.93695,2.62196,0.94814,1.476703,1.669082,1.288544,1.427806
1.73017,2.25926,1.294719,1.397182,1.555452,1.186313,1.132611
3.46333,4.13682,1.838499,1.956408,2.019828,1.499989,1.461096
1.35214,2.18808,1.448062,1.522369,1.516193,0.969088,1.246031
1.32708,2.70322,1.460979,1.577375,1.614703,1.095969,1.194256
1.52875,1.87095,1.196046,1.35898,1.363885,0.881573,0.99593
0.812312,1.52142,0.907751,1.056304,0.995874,0.52967,0.739761
0.65631,1.15637,0.619138,0.746933,0.658628,0.371327,0.584573
0.575598,1.39381,0.503501,0.621957,0.509467,0.318179,0.547782
0.517047,0.903568,0.434835,0.54755,0.420258,0.284206,0.499531
0.494448,0.843656,0.399624,0.507903,0.371856,0.270825,0.474236
0.500383,0.795175,0.372975,0.476029,0.327231,0.286364,0.492516
0.547681,0.800686,0.385265,0.490577,0.351618,0.490443,0.547814
0.694244,1.02058,0.466322,0.569915,0.520023,0.854136,0.792896
3.2608,3.77862,0.865158,1.101783,0.963193,0.925648,0.938756
0.975844,1.26122,0.808801,0.869534,0.699605,0.964511,0.9519
1.02405,1.37792,0.699548,0.871364,0.669413,0.9528,0.906854
1.01869,1.58039,0.78268,0.882045,0.716025,0.85265,0.949426
1.5327,1.50032,0.814563,0.923102,0.785051,0.866914,0.917421
1.16502,2.07748,0.599315,0.958895,0.836843,0.851946,0.967219
1.15762,1.58565,0.551055,0.955618,0.865961,0.812579,0.848994
1.15411,1.6743,0.532,1.010878,0.958109,0.786879,0.828523
1.55291,1.82644,0.556651,1.092348,1.036637,0.794431,0.829243
1.21267,2.15127,0.662699,1.283349,1.197943,0.911323,0.964004
1.31778,3.24888,0.807214,1.565059,1.510647,1.156408,1.165231
2.36819,3.35186,1.605083,1.920172,1.980678,1.603222,1.457889
1.18335,2.16853,1.330655,1.421043,1.426738,1.06876,1.110853
1.15396,2.14676,1.436282,1.445694,1.506702,1.08305,1.007267
3.05724,4.12621,1.627695,1.740527,1.915864,1.365252,1.169599
1.01578,2.24469,1.20649,1.282603,1.368236,0.918534,0.962882
1.11638,1.46165,0.902145,1.071716,1.02272,0.533174,0.682643
0.578037,1.10668,0.608762,0.754852,0.677685,0.377475,0.532444
0.506924,0.951227,0.488241,0.628478,0.494459,0.319411,0.278283
0.458367,0.85686,0.420017,0.555219,0.341615,0.340644,0.31521
0.429038,0.802786,0.383809,0.52029,0.328263,0.547693,0.347499
0.435945,0.760109,0.357727,0.493511,0.321391,0.398057,0.427189
0.483607,0.774565,0.37712,0.51303,0.354483,0.471772,0.475951
2.36952,2.44634,0.687123,0.970384,0.884492,1.064457,0.618925
4.96904,5.53019,1.197052,1.375594,1.178295,0.949491,1.089418
0.875173,1.19134,0.677611,0.886887,0.71541,0.789914,1.007962
1.00548,1.22798,0.600395,0.832833,0.592496,0.933963,0.821528
0.998069,1.35605,0.556593,0.906032,0.59666,0.977963,0.907779
1.12343,1.31707,0.725322,0.94038,0.620749,0.919026,0.90424
2.70986,3.20989,0.921685,1.223674,0.839016,0.867605,1.054089
1.20163,1.37332,0.774035,0.987228,0.596787,0.82826,0.976933
1.80594,2.13139,0.828891,1.058765,0.609718,0.802578,0.838519
1.40017,2.00831,0.928953,1.132678,0.644882,0.811534,0.86563
1.3274,1.84101,1.095396,1.295216,0.776366,0.872662,0.950422
1.52349,2.57021,1.313633,1.660482,1.069086,1.100777,1.326354
2.57821,3.28906,1.787391,2.016114,1.519785,1.415238,1.355209
1.249,2.14358,1.414205,1.623795,1.133651,1.036129,1.138944
1.63732,2.61397,1.531097,1.744466,1.334089,1.094231,1.167592
2.79918,3.95283,1.610917,1.925904,1.524477,1.177971,1.114624
1.03533,1.80293,1.186571,1.399874,1.074125,0.835352,1.031369
4.82794,5.40985,1.299767,1.613609,1.368037,0.807319,0.664761
0.752586,1.99432,0.624866,0.795196,0.533256,0.378784,0.775469
0.460692,0.902179,0.497255,0.646286,0.390464,0.315722,0.873739
0.427567,0.807169,0.437024,0.57065,0.339156,0.282964,0.51767
0.394453,0.758739,0.405298,0.532634,0.327034,0.270774,0.317478
0.408942,0.718429,0.38263,0.500892,0.318932,0.285625,0.441178
0.454348,0.724977,0.404956,0.517493,0.350794,0.358348,0.369639
0.583565,0.884949,0.469617,0.623206,0.534104,0.576597,0.524187
0.760625,1.12724,0.712014,0.700459,0.753044,0.70843,0.713043
0.818968,1.55838,0.667357,0.592613,0.685902,0.760406,0.70571
1.2887,1.20059,0.588404,0.66405,0.550694,0.810198,0.703916
1.19996,1.82928,0.661697,0.809689,0.649823,0.922072,0.985798
1.33638,1.65572,0.705874,0.839932,0.624218,0.886293,0.852758
0.97926,1.60408,0.560631,0.790535,0.587454,0.822114,0.869347
1.36978,1.32241,0.742821,0.811601,0.654215,0.787072,0.762348
0.97256,1.40956,0.805064,0.832403,0.717668,0.767538,0.756194
0.990403,1.52292,0.690647,0.857012,0.807842,0.774034,0.760623
1.0643,1.84505,0.861225,0.974011,1.00067,0.838851,0.720724
1.20414,2.99762,0.982745,1.238182,1.254247,0.986266,0.853659
1.20333,2.2457,1.284582,1.374965,1.254812,1.006254,0.846386
1.56455,2.16953,1.443352,1.510814,1.223197,1.018616,0.821829
1.15256,2.23542,1.553236,1.68089,1.316388,1.062265,1.053489
1.17254,2.11806,1.472438,1.600073,1.324667,1.074445,1.048869
0.971907,2.27219,1.221883,1.348072,1.099325,0.808303,0.970972
0.682059,1.46102,0.940273,1.052196,0.832245,0.508487,0.875742
0.55307,1.1022,0.662253,0.758999,0.471875,0.372637,0.71868
0.485029,0.937856,0.546396,0.6412,0.38072,0.315722,0.783103
0.845633,0.841351,0.464338,0.579546,0.371598,0.282964,0.453542
0.427838,0.783761,0.292704,0.552139,0.335161,0.270774,0.356377
0.438797,0.739929,0.285405,0.531243,0.318932,0.285625,0.413919
0.49104,0.758397,0.314197,0.551028,0.350794,0.358348,0.413376
0.6422,0.960982,0.465391,0.721569,0.534104,0.576597,0.504044
0.800667,1.17786,0.716774,0.907204,0.753044,0.70843,0.7949
0.85134,1.1084,0.591448,0.843503,0.685902,0.760406,0.715952
0.919683,1.11146,0.491203,0.759915,0.550694,0.810198,0.744359
0.992146,1.78824,0.511075,0.820572,0.559798,0.820959,0.790216
1.53426,1.24533,0.667752,0.869262,0.693949,0.83303,0.8348
1.1407,1.63424,0.697272,0.896523,0.729365,0.822114,0.794999
1.25468,1.29225,0.717764,0.932496,0.815692,0.787072,0.675473
1.2692,1.30239,0.76219,0.964642,0.860489,0.767538,0.656495
1.39664,1.72451,0.80919,1.045173,0.92677,0.774034,0.660912
4.36943,4.52386,1.18715,1.668606,1.528537,1.216905,0.720724
2.28381,1.91369,1.121664,1.657265,1.598031,1.210727,0.853659
1.65044,1.62684,1.241364,1.563659,1.477424,1.144117,0.832087
1.46811,1.70795,1.337358,1.652445,1.454758,1.027277,0.80799
1.33354,2.37521,1.467468,1.808458,1.61296,1.216138,0.936482
1.28751,1.8478,1.391142,1.724272,1.551028,1.074445,0.998989
1.55568,1.99068,1.144409,1.459178,1.24058,0.808303,0.956242
0.751303,1.25171,0.860712,1.139635,0.907175,0.676205,0.776987
0.590794,0.916206,0.585975,0.832521,0.579485,0.595623,0.820046
0.492874,0.724186,0.477034,0.702242,0.43595,0.436356,0.774917
0.453565,0.640081,0.421121,0.630256,0.354887,0.494536,0.633599
0.402228,0.628754,0.39351,0.589707,0.327034,0.604171,0.635661
0.418306,1.09295,0.380803,0.570873,0.318932,0.716041,0.520877
0.836741,0.620149,0.396089,0.57452,0.350794,0.579787,0.476727
0.589756,0.793834,0.490276,0.750879,0.555169,1.118721,0.635479
1.31612,1.54118,0.787272,1.012428,0.82104,0.941534,0.847904
0.970558,1.46357,0.677309,0.967613,0.700533,0.775037,0.844561
1.09021,0.896197,0.569328,0.899281,0.550694,0.810198,0.732174
1.66849,1.00416,0.501739,0.983732,0.54871,0.930937,0.901517
1.30745,1.06207,0.642368,0.966872,0.630276,0.869721,0.813989
1.34439,1.06901,0.663279,0.980629,0.68282,0.822114,0.802656
1.31972,1.1163,0.542243,1.034138,0.767409,0.794988,0.736544
1.52493,1.64056,0.563599,1.144649,0.925844,0.833082,0.722039
1.45025,1.17413,0.500342,1.130181,0.953837,0.774034,0.660912
1.45492,1.28554,0.667507,1.325663,1.184724,0.838851,0.720724
1.73068,1.56437,1.106103,1.654816,1.506998,0.986266,0.853659
1.6022,1.97321,1.224911,1.579763,1.491921,0.991955,0.832087
2.83247,3.04146,1.427709,1.849141,1.672679,1.064278,0.851438
1.33499,1.79085,1.445406,1.796487,1.555424,1.062265,0.997814
1.34525,1.73035,1.363559,1.703993,1.555205,1.074445,1.047523
1.10247,1.44553,1.112699,1.423324,1.297232,0.808303,1.000457
2.14231,2.83751,0.958192,1.308651,1.157593,0.508487,0.674796
0.643701,0.836228,0.564365,0.810873,0.639225,0.372637,0.384204
0.560755,0.706521,0.449498,0.681445,0.48907,0.315722,0.378141
0.503044,0.631515,0.389958,0.610506,0.400734,0.392274,0.363761
0.474696,0.590822,0.359531,0.575617,0.350711,0.380025,0.332847
0.468824,0.559881,0.329074,0.550643,0.319716,0.394794,0.470608
0.506985,0.58016,0.345774,0.570638,0.350794,0.467363,0.464706
0.661254,0.713061,0.466764,0.739254,0.534104,1.011373,0.612709
2.83696,3.24369,0.814902,1.189249,0.949284,0.871329,0.812834
1.49091,1.72228,0.785003,1.024379,0.782507,0.76853,0.936569
1.73051,2.23713,0.709136,0.870341,0.567364,0.813513,0.807033
1.15625,1.14099,0.580501,0.9237,0.694886,0.820959,0.703155
1.15977,1.12263,0.564152,0.930074,0.778416,0.83303,0.718453
1.30197,1.1418,0.718594,0.943758,0.85034,0.822114,0.76497
1.34216,1.56748,0.580489,0.951695,0.931915,0.787072,0.831878
1.78919,1.27102,0.498055,0.995956,1.060909,0.767538,0.806859
1.53815,1.82888,0.500342,1.026427,1.187704,0.774034,0.760083
1.5886,1.62939,0.656059,1.094106,1.368687,0.838851,0.945514
1.88846,2.26742,1.078331,1.393384,1.833535,0.986266,1.050514
1.754,2.01044,1.329424,1.466657,1.729143,0.991955,1.10258
2.72035,2.82057,1.703176,1.896447,2.072969,1.247728,1.328435
1.42999,2.05078,1.53327,1.762255,1.84724,1.062265,1.036795
1.42418,1.95861,1.427771,1.679571,1.760684,1.074445,1.116241
2.57267,2.46087,1.564013,1.800952,1.797657,1.169545,1.295886
1.83101,2.00412,1.204417,1.432032,1.369617,0.770909,0.97687
0.716614,0.939169,0.616569,0.824256,0.726324,0.372637,0.55044
0.598152,0.797382,0.497142,0.703267,0.568077,0.426553,0.521226
0.507995,0.718203,0.432065,0.636967,0.475506,0.504576,0.445606
0.476312,0.650163,0.398728,0.608592,0.418487,0.38153,0.520719
0.469661,0.91587,0.375138,0.585647,0.379233,0.396316,0.551682
1.72975,1.66717,0.486437,0.763267,0.527757,0.46901,0.612267
0.670881,1.30842,0.472181,0.841501,0.540751,0.909325,0.97563
2.42169,2.72078,0.782942,1.143193,0.935034,0.830679,0.868134
1.41255,1.65686,0.765529,0.918436,0.765376,0.760406,0.901205
1.21975,1.66092,0.754982,0.805178,0.744506,0.8878,0.882417
1.81632,1.79665,0.721533,0.799267,0.88222,0.82148,1.143465
1.43631,1.24591,0.770998,0.820598,0.914579,0.83303,0.9285
1.51236,1.75242,0.660588,0.854372,0.992427,0.822114,1.006326
2.07079,1.72646,0.661491,0.849161,1.079747,0.787072,0.942562
1.62996,1.41284,0.754262,0.886289,1.176374,0.767538,0.920692
1.66645,1.53323,0.775871,0.947685,1.256758,0.774034,0.860648
1.69714,1.85118,0.903618,1.181071,1.351961,0.838851,0.992539
2.05889,2.87855,1.093423,1.529925,1.696485,1.008766,1.318924
2.36248,2.75309,1.099385,1.555992,1.650311,1.095962,1.2611
1.64401,2.11107,1.217412,1.599857,1.647269,1.556896,1.234671
1.50497,2.15951,1.583909,1.770965,1.79026,1.744554,1.158929
1.91555,2.64686,1.525621,1.71776,1.762624,1.767094,1.203326
1.2154,1.65938,1.226649,1.414359,1.446734,1.371569,1.01635
0.98279,1.80496,0.965845,1.136396,1.154571,1.051509,0.750553
1.06791,1.22463,0.677276,0.828025,0.830001,0.949395,0.639384
0.630124,0.731794,0.551243,0.687206,0.679026,0.76554,0.592095
0.564556,0.650671,0.483065,0.612902,0.594667,0.872079,0.560979
0.526314,0.555843,0.443711,0.574165,0.501805,0.531452,0.49634
0.526608,0.475918,0.414144,0.541981,0.369511,0.839266,0.51347
0.554846,0.408794,0.431052,0.558709,0.360101,0.768268,0.627932
0.716361,0.523548,0.484557,0.701091,0.544709,1.1962,0.96602
1.34639,1.28322,0.777267,0.936458,0.772716,1.189342,0.946493
1.07631,1.00059,0.859447,0.922814,0.71541,1.218464,0.8893
2.07974,1.86014,1.089615,1.089223,0.838153,1.623094,1.154184
1.49493,1.81793,0.897634,0.943719,0.609419,1.962627,1.183648
1.52186,1.34056,0.909622,0.964583,0.724999,1.487867,1.025657
2.00473,1.35761,0.897265,0.961814,0.721259,1.433891,1.041214
