Zone-1,Zone-2,Zone-3,Zone-4,Zone-5,Zone-6,Zone-7
19.176579,21.404681,11.748843,12.277903,12.633082,18.361105,15.199372
18.86172,18.950616,12.090593,12.619633,13.072596,19.137496,16.144291
22.377891,21.261391,11.854069,12.379249,12.915546,19.718536,16.767901
22.683574,23.389991,12.202314,12.767854,13.620411,19.875319,16.983384
22.329986,19.948199,12.79867,13.48331,14.296205,19.806483,17.068614
23.143104,21.737923,13.934663,14.995303,15.354572,20.71547,17.923666
22.27884,19.230692,17.504268,19.394768,18.404336,22.759121,19.675521
23.206168,28.551059,24.513014,27.302254,24.977021,27.066638,22.793085
26.19039,35.143231,29.420957,32.184157,31.474001,29.29196,23.509436
28.189232,38.366365,30.41477,32.04159,34.670103,28.505806,22.55412
28.914313,38.35789,29.077033,30.843073,33.733051,25.456522,20.290317
26.601968,33.960611,27.207013,28.762253,30.93189,22.110035,18.185771
26.880639,32.605619,23.090953,24.302513,23.626626,20.569342,17.038983
27.001704,29.007854,18.730679,19.621759,18.540964,16.4905,13.752483
21.134892,20.457745,12.50073,13.02647,15.622388,13.327819,12.12794
22.350877,16.02976,9.625925,10.012685,12.433402,11.906911,12.271768
18.086246,11.845651,7.874675,8.200195,8.778466,11.04292,10.158188
14.655383,9.504414,7.680822,8.000862,8.582521,8.761665,7.546758
7.90447,12.154951,7.470672,7.774252,8.292102,7.409003,6.502156
11.230662,21.334606,8.535716,8.884656,9.475414,8.843178,7.429522
12.858671,28.956604,12.034747,12.807527,13.979337,12.974149,10.545811
30.866473,58.628795,15.550278,17.128818,19.499878,15.214944,12.161126
29.595674,46.868848,14.265433,15.685533,17.556215,16.397245,13.135056
42.115941,58.365519,11.502543,12.162783,12.635033,17.528493,14.305211
35.142476,30.06646,11.748843,12.277903,12.633082,18.361105,15.199372
36.660228,32.479549,12.090593,12.619633,13.072596,19.137496,16.144291
26.034003,20.912362,12.015337,12.540517,13.117131,19.718536,16.767901
25.487373,23.031446,12.323265,12.888805,13.781679,19.875319,16.983384
24.383176,31.435906,13.736693,14.421333,15.11596,19.967751,17.229882
23.481811,28.852683,15.002371,16.063011,16.699957,20.876738,17.963983
33.078223,44.908664,20.183194,22.073694,20.518201,23.535876,20.573227
36.388288,52.868088,26.38444,29.17368,26.265059,28.378931,23.653842
52.907619,81.69676,31.96121,34.72441,32.908423,31.469125,25.796959
66.690734,81.212932,31.175666,32.802486,36.381766,30.517515,24.269103
67.585646,88.344841,28.523439,30.289479,34.217963,27.264447,23.013645
62.882883,58.032565,24.823655,26.378895,27.646201,23.737591,19.803113
49.220687,46.110062,20.035737,21.247297,22.331533,20.173851,16.321616
30.43309,18.135746,15.549916,16.440996,17.690235,13.754632,11.964963
18.866862,16.059338,10.676531,11.202271,12.271712,11.132822,10.033557
10.569186,11.154639,8.688104,9.074864,9.816168,9.462285,8.516411
11.449134,11.684103,7.934916,8.260436,8.855917,8.236988,7.326095
9.206765,7.968625,7.729999,8.050039,8.647683,7.492388,6.618772
9.085497,9.299644,7.54936,7.85294,8.379397,7.47416,6.568544
8.576204,11.764584,8.680799,9.029739,9.630327,8.898504,7.479929
11.763314,25.428043,12.299087,13.071867,14.236299,13.051607,10.618349
20.360665,30.233934,16.066406,17.644946,19.988586,15.361254,12.290225
21.617989,42.392356,14.939302,16.359402,18.182997,16.65175,13.361283
27.13143,30.385163,12.42943,13.08967,13.3217,18.018801,14.772161
28.566222,37.152792,12.691356,13.220416,13.482765,19.028458,15.778086
27.39599,25.522597,13.071222,13.600262,14.103006,19.941691,17.001467
28.164039,27.233976,12.729462,13.254642,13.78848,20.673214,17.749872
22.722864,22.624352,13.031605,13.597145,14.482896,20.860495,17.967087
25.44474,21.611841,13.551731,14.236371,15.102752,20.688638,17.965522
21.072966,19.873649,14.660064,15.720704,16.09042,21.555825,18.778162
23.280133,20.472987,18.117177,20.007677,19.00372,23.537389,20.442106
22.770123,28.242182,24.910631,27.699871,25.321283,27.787118,23.518484
24.429616,33.597239,29.857365,32.620565,32.003386,29.912861,24.134642
26.708494,37.418199,30.6801,32.30692,35.347736,28.890517,22.990462
27.233744,38.616495,28.420866,30.186906,32.55982,25.91087,20.858035
25.094891,30.460923,25.441612,26.996852,28.230342,22.581482,18.417702
21.065434,29.465335,20.520292,21.731852,22.893764,19.712838,16.196252
15.776801,18.447698,15.833932,16.725012,18.036958,14.399108,12.646984
12.499898,14.092838,10.80194,11.32768,12.532366,11.640782,10.561146
9.616373,9.11991,8.732366,9.119126,9.9342,9.77458,8.86682
8.430287,8.219118,7.934916,8.260436,8.855917,8.418954,7.495766
9.930491,7.968625,7.729999,8.050039,8.647683,7.551404,6.663034
8.14541,9.780613,7.54936,7.85294,8.379397,7.47416,6.568544
10.705996,23.818021,9.052771,9.401711,10.095292,8.898504,7.479929
13.785943,30.688413,12.578066,13.350846,14.608271,13.051607,10.618349
35.70842,59.36457,16.635241,18.213781,19.885941,15.733226,12.662197
24.623792,51.995567,15.199182,16.619282,18.43297,17.023722,13.454276
40.424352,56.687871,12.756412,13.416652,14.307932,18.215664,15.248003
38.333667,42.848953,12.972915,13.501975,13.767158,19.453795,16.358003
39.006267,38.830214,13.864421,14.393461,14.658947,20.454404,17.327734
32.907474,37.41461,13.755197,14.280377,14.787047,20.911187,17.879302
36.029481,32.970408,14.235639,14.801179,15.204016,21.531797,18.677736
34.040794,29.465249,14.494125,15.178765,15.724213,21.763882,18.858151
32.696433,28.388441,15.201018,16.261658,17.170769,22.515198,19.841123
29.226267,23.718368,18.334494,20.224994,19.583232,24.443013,21.635698
29.457988,30.968138,24.910631,27.699871,25.321283,28.580829,24.276755
26.540326,34.972338,30.025477,32.788677,32.213526,30.202617,24.351959
28.600051,44.053022,30.806184,32.433004,35.515848,28.890517,22.990462
30.11347,41.040298,28.715062,30.481102,32.55982,26.078982,21.026147
27.011973,39.439864,27.406,28.96124,30.654306,22.749594,18.45973
24.249012,29.585831,22.000516,23.212076,25.037557,19.838922,16.44842
25.936147,26.871075,19.017771,19.908851,17.99393,16.447552,14.737456
18.15858,15.537256,12.116739,12.642479,13.884047,13.62261,11.122218
18.91298,14.082053,10.054544,10.441304,13.576386,11.113968,11.603377
13.628772,10.916625,7.874675,8.200195,8.778466,10.673805,10.202816
15.195209,9.10626,7.680822,8.000862,8.582521,9.333157,7.975377
7.991872,14.016437,7.470672,7.774252,8.292102,7.409003,6.502156
8.551922,13.351606,8.535716,8.884656,9.475414,8.843178,7.429522
16.487276,36.887647,12.034747,12.807527,13.979337,12.974149,10.545811
15.035715,46.38684,15.550278,17.128818,19.499878,15.214944,12.161126
53.749149,63.511544,14.265433,15.685533,17.556215,16.397245,13.135056
44.957699,57.9256,11.502543,12.162783,12.635033,17.528493,14.305211
58.468222,47.935007,11.748843,12.277903,12.633082,18.361105,15.199372
49.992331,36.904788,12.090593,12.619633,13.072596,19.137496,16.144291
42.823468,14.108628,11.854069,12.379249,12.915546,19.718536,16.767901
28.29647,15.461135,12.202314,12.767854,13.620411,19.875319,16.983384
18.695395,14.394501,12.79867,13.48331,14.296205,19.806483,17.068614
20.488568,16.217236,13.934663,14.995303,15.354572,20.71547,17.923666
20.00354,20.588781,17.437884,19.328384,18.321356,22.759121,19.675521
24.736528,31.276674,24.244862,27.034102,24.637682,27.066638,22.793085
23.698143,39.369346,29.141012,31.904212,31.255637,29.225576,23.443052
29.051101,45.322194,29.982845,31.609665,34.620315,28.221058,22.31916
29.502166,52.71682,27.671796,29.437836,31.946915,25.18837,20.13615
26.786659,45.737797,24.823655,26.378895,27.646201,21.863282,17.758649
28.697622,49.298675,20.011149,21.222709,22.300798,19.038327,15.469973
21.797462,33.908935,15.516723,16.407803,17.647207,13.754632,11.964963
20.622139,27.580814,10.612602,11.138342,12.244665,11.108234,10.008969
16.223756,16.31203,8.631554,9.018314,9.781746,9.422945,8.495512
13.610503,8.158877,7.874675,8.200195,8.778466,8.193959,7.275689
9.648315,7.924368,7.680822,8.000862,8.582521,7.435837,6.552387
7.962637,7.617282,7.470672,7.774252,8.292102,7.409003,6.502156
8.964046,8.61854,8.535716,8.884656,9.475414,8.843178,7.429522
12.234232,13.91664,12.034747,12.807527,13.979337,12.974149,10.545811
13.9061,23.867024,15.550278,17.128818,19.499878,15.214944,12.161126
14.896158,26.854312,14.978225,16.398325,18.447205,16.397245,13.135056
22.695227,31.162615,12.182781,12.843021,13.52988,17.528493,14.305211
28.55036,31.784255,13.105462,13.634522,12.778726,19.073897,15.912164
30.25671,32.263034,12.880064,13.409104,13.60719,19.995932,16.468133
32.064,22.881033,12.497896,13.023076,14.450363,20.398774,17.8735
29.18017,20.449257,12.311547,12.877087,13.911699,20.875542,18.271038
27.492459,16.184453,12.79867,13.48331,14.296205,20.70133,17.821674
20.567718,17.759148,13.934663,14.995303,15.354572,20.861114,18.032899
21.33601,21.36721,18.673216,20.563716,19.865521,22.759121,19.675521
22.553958,28.856316,25.171361,27.960601,25.873014,27.066638,22.793085
30.843747,41.692695,31.302843,34.066043,31.255637,30.460908,24.678384
27.81527,44.946397,30.909344,32.536164,35.546814,29.45639,22.627993
33.457557,44.935604,28.598295,30.364335,34.417579,26.114869,21.989148
27.144855,38.186836,24.823655,26.378895,27.646201,23.407447,19.611647
29.224208,29.599347,20.011149,21.222709,22.300798,20.273659,16.396472
16.521878,22.699443,15.516723,16.407803,17.647207,13.754632,11.964963
16.408212,14.727434,10.612602,11.138342,12.244665,11.108234,10.008969
12.029318,9.01418,8.631554,9.018314,9.781746,9.422945,8.495512
10.996732,8.158877,7.874675,8.200195,8.778466,8.193959,7.275689
8.349582,7.924368,7.680822,8.000862,8.582521,7.435837,6.552387
8.22487,9.021489,7.470672,7.774252,8.292102,7.409003,6.502156
9.208739,9.851222,8.535716,8.884656,9.475414,8.843178,7.429522
15.192299,19.735998,12.034747,12.807527,13.979337,12.974149,10.545811
15.01275,25.303791,15.550278,17.128818,19.499878,15.214944,12.161126
20.917561,30.685885,14.265433,15.685533,17.556215,16.397245,13.135056
20.413739,25.274123,11.502543,12.162783,12.635033,17.528493,14.305211
21.887967,24.868362,11.748843,12.277903,12.633082,18.361105,15.199372
23.401438,24.29731,12.090593,12.619633,13.072596,19.137496,16.144291
21.237493,17.204672,11.854069,12.379249,12.915546,19.718536,16.767901
24.893609,23.37008,12.202314,12.767854,13.620411,19.875319,16.983384
20.228536,17.730234,12.79867,13.48331,14.296205,19.806483,17.068614
22.613551,22.51168,13.934663,14.995303,15.354572,20.71547,17.923666
20.421228,17.535146,17.437884,19.328384,18.321356,22.759121,19.675521
22.793032,30.148435,24.244862,27.034102,24.637682,27.066638,22.793085
25.307078,35.421331,29.141012,31.904212,31.255637,29.225576,23.443052
27.309095,46.62162,29.982845,31.609665,34.620315,28.221058,22.31916
28.961895,43.139555,27.671796,29.437836,31.946915,25.18837,20.13615
27.005985,39.211189,24.823655,26.378895,27.646201,21.863282,17.758649
22.0046,29.472242,20.011149,21.222709,22.300798,19.038327,15.469973
16.48639,19.298072,15.516723,16.407803,17.647207,13.754632,11.964963
12.72224,13.105999,10.612602,11.138342,12.244665,11.108234,10.008969
10.340962,9.01418,8.631554,9.018314,9.781746,9.422945,8.495512
8.86291,8.158877,7.874675,8.200195,8.778466,8.193959,7.275689
8.110069,7.924368,7.680822,8.000862,8.582521,7.435837,6.552387
10.357265,10.612311,7.470672,7.774252,8.292102,7.409003,6.502156
9.780114,10.877018,8.535716,8.884656,9.475414,8.843178,7.429522
14.620029,23.05695,12.034747,12.807527,13.979337,12.974149,10.545811
17.467826,27.257309,15.550278,17.128818,19.499878,15.214944,12.161126
19.701005,40.172766,14.265433,15.685533,17.556215,16.397245,13.135056
29.430573,33.726338,11.502543,12.162783,12.635033,17.528493,14.305211
30.224217,43.559959,11.748843,12.277903,12.633082,18.361105,15.199372
32.273508,33.88451,12.090593,12.619633,13.072596,19.137496,16.144291
32.849494,28.836126,11.854069,12.379249,12.915546,19.718536,16.767901
27.049147,16.875965,12.202314,12.767854,13.620411,19.875319,16.983384
23.269753,13.213314,12.79867,13.48331,14.296205,19.806483,17.068614
19.188624,15.740728,13.934663,14.995303,15.354572,20.71547,17.923666
19.932202,20.138004,17.437884,19.328384,18.321356,22.759121,19.675521
21.154755,39.886281,24.244862,27.034102,24.637682,27.066638,22.793085
31.562781,42.837925,29.141012,31.904212,31.255637,29.225576,23.443052
38.250793,64.786362,29.982845,31.609665,34.620315,28.221058,22.31916
35.9147,58.187408,27.671796,29.437836,31.946915,25.18837,20.13615
37.240608,57.232295,24.823655,26.378895,27.646201,21.863282,17.758649
43.287353,50.303497,20.011149,21.222709,22.300798,19.038327,15.469973
24.188529,31.598995,15.516723,16.407803,17.647207,13.754632,11.964963
27.38925,30.234154,10.612602,11.138342,12.244665,11.108234,10.008969
17.802522,9.01418,8.631554,9.018314,9.781746,9.422945,8.495512
16.797891,8.158877,7.874675,8.200195,8.778466,8.193959,7.275689
7.848491,7.924368,7.680822,8.000862,8.582521,7.435837,6.552387
7.728244,7.617282,7.470672,7.774252,8.292102,7.409003,6.502156
8.720468,8.61854,8.535716,8.884656,9.475414,8.843178,7.429522
11.953478,14.087004,12.034747,12.807527,13.979337,12.974149,10.545811
13.612173,19.629075,15.773338,17.351878,19.778703,15.214944,12.161126
17.119905,20.621811,14.432728,15.852828,17.779275,16.397245,13.135056
19.527833,18.151317,11.892898,12.553138,12.635033,17.751553,14.528271
20.015482,17.738498,11.916138,12.445198,12.800377,18.584165,15.255137
21.718863,17.675342,12.257888,12.786928,13.518716,19.304791,16.478881
20.670584,14.319918,11.854069,12.379249,12.915546,19.997361,17.102491
20.034016,14.466385,12.202314,12.767854,13.620411,20.098379,17.150679
18.628833,17.009444,13.78763,14.47227,15.532405,19.806483,17.068614
20.083013,19.886707,16.341575,17.402215,18.425022,20.71547,17.923666
25.604354,30.070975,20.417458,22.307958,19.986548,23.748081,20.664481
33.514628,36.77864,27.900668,30.689908,25.379402,29.72079,24.705517
33.088639,40.042117,31.131626,33.894826,34.482451,31.632488,25.34279
36.398484,37.823584,31.231739,32.858559,37.950699,30.706152,26.300388
32.024411,33.283558,27.671796,29.437836,31.946915,28.25882,23.375658
28.381871,27.340259,24.823655,26.378895,27.646201,23.528474,19.007543
19.513188,24.362816,20.035737,21.247297,22.331533,19.038327,15.469973
14.155118,17.762585,15.549916,16.440996,17.690235,13.754632,11.964963
13.744456,13.348114,10.676531,11.202271,12.271712,11.132822,10.033557
11.271084,9.075648,8.688104,9.074864,9.816168,9.462285,8.516411
10.288358,8.219118,7.934916,8.260436,8.855917,8.236988,7.326095
8.383549,7.968625,7.729999,8.050039,8.647683,7.492388,6.618772
8.323606,8.943115,7.54936,7.85294,8.379397,7.47416,6.568544
9.316155,11.601403,8.680799,9.029739,9.630327,8.898504,7.479929
15.423545,17.234552,12.299087,13.071867,14.236299,13.051607,10.618349
15.273733,31.431909,18.929278,20.507818,23.567176,15.361254,12.290225
18.225098,34.346225,17.437796,18.857896,21.485044,16.65175,13.361283
37.328495,52.355639,18.277361,18.937601,14.39104,20.881673,17.635033
42.759039,54.877213,15.884155,16.413215,16.204319,22.24267,16.845144
57.010547,76.440679,16.487081,17.016121,20.092255,23.014585,21.95801
72.227827,71.412477,13.423767,13.948947,14.92196,25.089709,22.71479
74.21312,75.204037,13.462405,14.027945,15.631696,24.593342,21.502851
66.306035,57.322333,13.551731,14.236371,15.102752,21.757978,19.090627
51.465459,47.209747,14.660064,15.720704,16.09042,22.130225,19.208962
45.419711,30.074669,18.117177,20.007677,19.00372,23.537389,20.442106
32.028014,30.708672,24.910631,27.699871,25.321283,27.787118,23.518484
29.478024,31.806962,29.783417,32.546617,31.910951,29.912861,24.134642
26.342673,38.415158,30.624639,32.251459,35.273788,28.890517,22.990462
25.949716,33.467181,28.291457,30.057497,32.55982,25.836922,20.784087
24.299043,29.787161,25.386151,26.941391,28.174881,22.507534,18.399215
19.276311,22.067671,20.464831,21.676391,22.745868,19.657377,16.08533
16.073271,16.792256,15.833932,16.725012,18.036958,14.306673,12.536062
13.629832,11.333768,10.80194,11.32768,12.532366,11.566834,10.505685
11.882087,9.11991,8.732366,9.119126,9.9342,9.77458,8.86682
9.904829,8.219118,7.934916,8.260436,8.855917,8.418954,7.495766
8.687296,7.968625,7.729999,8.050039,8.647683,7.551404,6.663034
8.5017,7.681216,7.54936,7.85294,8.379397,7.47416,6.568544
9.479615,9.912862,8.680799,9.029739,9.630327,8.898504,7.479929
12.800275,16.219935,12.800667,13.573447,14.863274,13.051607,10.618349
14.522034,29.129102,16.360475,17.939015,20.387521,15.361254,12.290225
24.142437,35.827055,15.75548,17.17558,18.100881,17.15333,13.862863
32.701752,38.028995,12.661912,13.322152,13.697885,18.438265,14.81544
33.700913,40.969772,13.005954,13.535014,14.424338,19.322527,16.509927
36.875689,36.313163,13.009635,13.538675,13.938774,20.507079,17.630663
33.497741,29.022856,12.729462,13.254642,13.78848,21.072149,18.002883
32.178204,23.903663,13.031605,13.597145,14.482896,20.778379,17.9055
22.241722,21.174728,13.551731,14.236371,15.102752,20.688638,17.965522
23.926776,24.465856,14.660064,15.720704,16.09042,21.555825,18.778162
22.162762,23.203276,18.117177,20.007677,19.00372,23.537389,20.442106
26.904637,35.037594,24.910631,27.699871,25.321283,27.787118,23.518484
24.605713,40.719346,29.783417,32.546617,31.910951,29.912861,24.134642
31.470192,51.817359,30.624639,32.251459,35.273788,28.890517,22.990462
29.899035,44.054141,28.291457,30.057497,32.55982,25.836922,20.784087
28.900017,39.998943,25.386151,26.941391,28.174881,22.507534,18.399215
22.881706,26.824061,20.483035,21.694595,22.768623,19.657377,16.08533
17.61572,17.585545,15.832833,16.723913,18.036722,14.306673,12.536062
15.820837,14.113287,10.812897,11.338637,12.505319,11.585038,10.523889
11.38921,10.271054,8.70791,9.09467,9.931872,9.778032,8.856619
11.823595,10.158501,7.906769,8.232289,8.86405,8.408019,7.509548
